topic,quoteText,responseText,quote_stance,response_stance,stance_disagree_agree
marijuana,"anthony , anthony , anthony we 've been through this one way too many times recently and i vowed never to argue in a pot debate ever again because half a dozen pot heads signed up to the site to all disagree with me with the same information and stance","because everyone who thinks marijuana should be legalized is a pot head \? and i'm not sure what you mean by the same information , but obviously everyone who thinks marijuana should be legalized has the same stance why would it matter whether the people debating had or not smoked marijuana \? the quality of their debates is unrelated to their behaviors if you think that marijuana should still be illegal , i will debate you any time you wish",-1,+1,0
marijuana,"legalizing decriminalization if you want to smoke weed , do n't make the argument for decriminalization legalization and decriminalization are two different subjects the arguments against war on drugs usually has more to do with people wanting it legalized than it does decriminalizing it because it 's an easy target with numbers and panders to everyone 's fear of government typical legalization propaganda look at all these poor non violent people stuck in prison , all they wanted was to get high , and it costs us 20394 per second to chase one of these poor fellers down , and then another 79887987 a year to keep him in prison how dare you government , shame on you , and shame on us for doing this to them , legalize now \( 1 \) ! \( 1 \) if you pass this info along maybe someday you could smoke pot too \( 2 \) \( 2 \) not right now though , but when it 's legalized \)","if you want to smoke weed , do n't make the argument for decriminalization what \? why \? any step towards legal weed is a good one both decriminalization and legalization both have many numbers that show it 's beneficial effects on society oh , and if you did n't notice , legalization does decriminalize it they are not mutually exclusive and yes , many people want to get high on cannabis that 's why we 're here if you can come up with a good reason why that should be illegal , i'm all ears so far , i have n't heard anything people using drugs is not bad , we do it all the time \( caffeine , tylenol , vicoden \) people using dangerous drugs is bad if you can prove that pot is dangerous to society , i'm all ears no one has been able to do so ever",-1,+1,0
marijuana,"i disagree , a gateway drug means you get high and in turn want to get higher by any means necessary so you move on to another drug i have known kids who smoke pot and move on to moms medicine chest , no dealer involved","i 've known those people too those are the kids who i think it would happen to no matter what from my experience , they generally have enormous issues from my experience , they escalate from one drug to another in a very short time the people i'm talking about cutting off from the dealer are the ones who just want to relax on pot for a while , and have no real intention of ever turning to anything heavier the ones who it takes a lot to get them to try anything new the ones who after months and months of just try it , on the house , no worries , finally give in thinking just once that 's how my ex started on speed for years he had smoked pot , saying that doing anything else was a fool 's game but all his mates \( i e his dealer and the guys he hung out with while he was at his dealer 's house \) were doing it , and they were all egging him on so the first time , he tried it at a quarter dose but he refused to inject it he was adamant about that he dropped balls meaning he swallowed small amounts of speed wrapped up in cigarette papers for about a year he tried it off and on , which was enough time for him to get well and truly hooked on it at which point he started injecting it i left him soon after he 's gone on to do pretty much everything since , and last i heard he was on the methadone program if pot had been available over the counter , i doubt that his habit would have escalated beyond pot he would simply have been too lazy to go and find someone to sell him something illegal",-1,+1,0
marijuana,"yes it should be legal why should alcohol be legal at 21 when alcohol changes the person one is and alters views one cannot function to the full ability while drunk on the other hand when a person is high , the only thing that changes is ones eyes and maybe the mood of a person but never negativitily and if pot can become legal , it will be taxed , causing more profit to the economy why should tobacco be legal when it is grown from the earth like weed , but is altered and has poisionious chemicals put in it when marijuana is grown and is not altered at all and is smoked and ingested end of story , the only negative to pot is the fact that you are inhaling it , and almost any inhalent does damage so to wrap things up , any individual whom actually has negative things to say about marijuana are just uninformed so look all this up because it is all correct within 5 years gaurenteed , it will be legal",about uninformed i am not exactly agree around the world everybody knows about disaster i think it was mistake to legalize an alcohol in the beginning and what is the result \? we can see only how young people are in disaster and how they lose their life potential just i am afraid to imagine if people will able to use marijuana maybe it will be better legolize everything we must think about future but with legalizing our future will be void unfortunately,+1,-1,0
marijuana,"marijuana is a drug that can lead to other drugs not for everyone , but it does afford everyone the opportunity to find other drugs legalized marijuana would continue the downfall of our society in the united states there are many people who do n't smoke pot because it is illegal these same people would totally deplete the nations supply of potato chips and ice cream madness",no ! ! ! ! ! all the government would have to do is tax it and legalize it economy will shoot up ! ! ! ! !,-1,+1,0
marijuana,"there are many things that are harmful to the body smoking cigarettes is harmful to the body and is still legal as you stated above alcohol is more harmful than smoking marijuana , but it is still legal",exactly but that does n't mean marijuana should be made legal because the other two are it still harms your body i do n't believe the other two should be legal either but that is a different topic,+1,-1,0
marijuana,"i'm not a pot head , in fact i 've only tried it once to know more about it , and i do not condone it 's use yet in many ways i would vote for it 's legalization war on drugs is too costly , especially with a failing economy hemp is very useful violence on the streets will drop \( but same goes for legalization of prostitution \) so many people would not be incarcerated for doing something that is not , by any means , morally incorrect the prohibition is flawed in that we allow more dangerous drugs to be sold etc potheads will finally shut up etc",i bet you did n't even inhale \),+1,-1,0
marijuana,"that 's why i said underaged drinkers i know for a fact that most of my friends , myself included , would surely go out and buy liquor if we could but we ca n't , so we ca n't exactly drink , now can we \? that would require an irresponsible adult \) i highly doubt marijuana would spark a billion dollar industry there would still be a lot of private growers to circumvent the taxes on it and to make it cheaper i 'd say the same for cigarettes , but tobacco is not the only thing in there it 's a precise mixture of dozens of substances and chemicals , so people ca n't exactly manufacture that on their own","i highly doubt marijuana would spark a billion dollar industry you obviously have n't done any research well , i have \) here according to the data , the state 's medical marijuana patients are currently consuming somewhere between 870 million and 2 billion worth of weed a year that would translate to somewhere between 70 million and 120 million in state sales tax revenues , the authors estimated from http stopthedrugwar org chronicle 467 california medical marijuana could increase tax revenues we 're already \( meaning , like , right now \) getting 120 million dollars in revenue from california alone there 's no reason why this could n't increase to a billion or more federally if legalized nationally",-1,+1,0
marijuana,"so let me get this straight you 're for the side that wants to keep the war on drugs to include cannabis , but then made an argument that cannabis legalization would n't affect the war on drugs \? if so , then your missing the point the war on drugs does n't have to include marijuana that 's why we 're debating","please , for the love of god look at the title of the debate we 're debating about putting an end to the war on drugs stop acting so smarmy",+1,-1,0
marijuana,"i do n't think legalizing pot would be an end to the war and damn the day i see the war on drugs end drug abuse kills people all the time , screws them up , messes with their faces , gets people killed , infests the country with greed why the hell should we let that run rampant \? i have my dictator 's hat on tonight d !","actualy drugs dont do this prohibition creats a black market for drugs if they were legal and the government focused on harm reduction , there would be less of a problem look at the netherlands drugs have been legal for a quite a while now and results have been nothing but successful oh and if you want a more american example look at alcohol prohibition",-1,+1,0
marijuana,"sure , if negative health effects are funny it has been proven that marijuana has various health effects \( mostly psychological \) the most common being it influences the brain in such a way that lessens the brains ability for logical thinking and memory","actually it has n't been proven it could be linked to the person 's lifestyle , or the fact that some people start smoking weed to cope with mental problems in the first place however , it can affect memory , only if you are high literally all the time the worst thing i 've seen happen is the person slows down a bit and starts being lazy because they find being sober too boring have you ever looked at your hand \? i mean really looked at your hand \? oh , yeah sorry , man chronic misuse of marijuana has been widely identified as a significant risk factor for those with a predisposition towards developing various mental illnesses , particularly schizophrenia however , it should be noted that people with mental illnesses like schizophrenia and bipolar mood disorder often self medicate to relieve the symptoms of their disorders scientific studies of marijuana use , like the one released on 26 june 2007 , 1 rarely take into account that the mental disorders of habitual users often go undiagnosed until after the patient has become a habitual marijuana user it 's possible that studies like the one mentioned above are politically motivated people with pre existing mental disorders also tend to abuse alcohol and tobacco yet , similar studies linking booze and cigarettes both legal and heavily taxed to mental illnesses are less common than those that focus just on marijuana therefore , the link between marijuana use and mental illness may be an instance when correlation does not equal causation recent studies also indicated that brain structures such as the amygdala and hippocampus may shrink due to extremely chronic use , on the order of five marijuana cigarettes a day for upwards of twenty years , in the case of one study rationalwiki article on weed",+1,-1,0
marijuana,"1 tobacco is the most addictive substance known to man comparing it to cannabis in this way is a joke 2 the numbers for marijuana related auto deaths compared to alcohol are laughable keep in mind many people also drive while on vicoden , anti depressents , etc the lesson here is do n't drive if your fucked up \( on anything \) 3 pfffffff arguing that the government would regulate it in a way that would increase the price is ridiculous if i could buy a 'pack' of marijuana cigarettes for the same price as tobacco , even while tobacco is heavily taxed , that would be awesome and very very cheap have you heard the numbers that the government has been considering \? i 've heard 50 a plant for growing a single plant can procure about 6 grand worth of medicine it 's still going to be cheap 4 just because you do n't like it or how it effects other people gives you no right to make choices for others just like just because i do n't like drinking does n't mean i think everyone should be banned from drinking even if you think legalizing is not the solution the war on drugs is also not the solution a good solution might be to change the war on drugs to be the war on addiction , and then also legalize pot","one question , why do people have to do it in the first place \? are they that bored with their lives they need an extra boost to make them feel something \? if people did n't do the drugs in the first place , that would be the solution , not legalizing or keeping it illegal but i guess people are just dumb , that 's all if pot was n't addictive , as most people claim , they can just stop doing it right \?",+1,-1,0
marijuana,"okay , i was just f cking around anyway \? if you want to be a kill joy then what can i do \? \(",my apologizes,-1,-1,1
marijuana,"did you read my argument entirely \? i clearly stated that eventually , the rampant use of marijuana would level off , but immediately following the legalization of the drug would cause widespread pandemonium and i'm not sure how last that would long","so after legalizing eventually we would get all the benefits to our society that drug war has promised us for 35 years and failed to deliver , but because of a few years of hardships we should ignore these benefits and continue the war that has failed for over 35 years oh yes it makes perfect sense not ! ! !",-1,+1,0
marijuana,"that 's why i said underaged drinkers i know for a fact that most of my friends , myself included , would surely go out and buy liquor if we could but we ca n't , so we ca n't exactly drink , now can we \? that would require an irresponsible adult \) i highly doubt marijuana would spark a billion dollar industry there would still be a lot of private growers to circumvent the taxes on it and to make it cheaper i 'd say the same for cigarettes , but tobacco is not the only thing in there it 's a precise mixture of dozens of substances and chemicals , so people ca n't exactly manufacture that on their own","i highly doubt marijuana would spark a billion dollar industry there would still be a lot of private growers to circumvent the taxes on it and to make it cheaper i 'd say the same for cigarettes , but tobacco is not the only thing in there it 's a precise mixture of dozens of substances and chemicals , so people ca n't exactly manufacture that on their own people do n't just smoke marijuana it can be made into a variety of things for very cheap it has long been speculated that if it were legal it would rock textile industry to it 's core hemp used to be used for making rope and paper , the constitution in fact is written on hemp , but not anymore it has even been suggested that the textiles industry is in on keeping the drug war going just to protect their market so , your argument is completely wrong , because of it 's many uses and how easy it is to grow \( we are talking about weed here , it often grows in spite of efforts to stop it \) marijuana would most certainly become a muliti billion dollar industry if legalized",-1,+1,0
marijuana,"yes , there are no deaths related to the actual use for marijuana this past year or ever in terms of health reasons","whether it kills people or not , it still is harmful to your body ingesting smoke is not good for you to say something should be made legal because it is less harmful or because it does n't kill someone is ridiculous",+1,-1,0
marijuana,yeah i guess as i said there is no point in using up tax money on a drug war that will never end the only thing that will happen if they legalize it is that it will get more users i believe it could effect our economy,the worse thing that will happen is more dope heads it will only raise tax revenue and it would effect the economy it would create thousands of jobs weed is the largest cash crop in the world get rid of cartels,+1,+1,1
marijuana,"a \) it is already in process b \) i would n't think about a gay revolution as passionately as i do with drugs and the freedom of thought because no one can stop you from picking your favorite hole to love , and marriage is over romanticized paper work , authorized love so the real problem is elsewhere , i 'd say jealousy , whatever that may be thought of as sacred in the whole marriage thing is the undergoing conversation with the hottest couple around genesis and , you know , back then you needed a man and a woman , to make a baby alternative ceremony should be considered , maybe some lsd","so as humans evolve , the way we do things and the way we think about things evolve as well creating something different \( not necessarily better or worse but with a different set of pluses and minuses \) and since we are not entirely sure we know the entire set of pluses and minuses \( due to the fact that it is new \) we ca n't assign a value to those pluses and minuses thus we ca n't be sure if it 's better or not this uncertainty creates fear and fear holds us back from moving forward but this fear is not necessarily bad because it may be keeping us from moving forward into quicksand i guess in the end we wont really know until we try it lets send some scouts to pioneer the way",+1,+1,1
marijuana,"marijuana has huge amounts of byproducts which can be valuable to the community its medicinal properties are well known and studied it would provide jobs across the country , provide hemp crops for textile use , and would provide large amounts of tourism revenue from potheads worldwide it provides an extra source of taxation for the government \( they can tax pot as heavily as they do with cigarettes \) it also removes a major gateway to other more dangerous illegal substances pot is possible to saliva test roadside , thus providing another area for the government to pull revenue from \( drug driving \) it also frees up police officers who are busy chasing minor users , and enables them to go after more serious criminals",exactly hemp can be used for much more too smarrrrrt stoner,+1,+1,1
marijuana,"first of all , those pot smokers that want it legalized are total idiots all that will mean is that it will be heavily taxed and this is why the war should continue , because there are plenty of other drugs far worse than marijuana , which will become much more desirable and widespread when the demand for pot decreases because of the increased cost basically , the legalization of one drug will help to advance the cause of other drugs , making them more acceptable to society i personally do n't want to live in a world where meth is a legal drug","the reasons for why pot should be legalized are all legitamite but people are only looking at the big picture sure it can benifet society in many ways but their are so many down sides to legalizing pot if everyone were to become pot attics they would become more and more addicting up to the point that all they want to do is smoke pot allot of people are probably reading this and thinking that i am completly wrong , but the fact of the matter is that if you smoke pot long enough your mind will strictly be wrapped around trying to get high with that said , how will our society progress if every has their minds on obtaining pot our world will not become more advanced because everyone who was one smart is now a pot head ! who will be the guy to cure cancer if everyone is on pot \? \?",-1,-1,1
marijuana,"dude do n't be such a downer if we all hold hands and pass the bowl , we can achieve world peace wait \? what happens when the bowl runs dry \? \? \?",when it runs dry we just load it and fire it up again ! ! ! ! !,-1,+1,0
marijuana,"following your arguments 1 do n't people still smoke cigarettes on the street \? 2 do n't people still drive drunk \? \( just because you set these rules does n't mean people will follow them \) 3 marijuana would not be cheaper than it is today if the government had control over it they would make the price way higher than it is at street value and this would n't stop drug lords , do they not have cigarettes on the black market at dirt cheap prices \? would n't you buy from someone growing themselves at a cheaper price to avoid a tax \? how does that stimulate a business let alone the whole economy \? 4 the last thing we need is more people doing it more people making it a problem for themselves , more people ending up in rehab at the governments expense in fact i hate being around people doing it they 're so slow and stupid with their dumb eyes all squinted i want to slap them and give them a good shake to snap out of it your points have got to be the typical pothead 's standpoint on this issue and it 's not good enough , sorry legalizing is not the solution","1 tobacco is the most addictive substance known to man comparing it to cannabis in this way is a joke 2 the numbers for marijuana related auto deaths compared to alcohol are laughable keep in mind many people also drive while on vicoden , anti depressents , etc the lesson here is do n't drive if your fucked up \( on anything \) 3 pfffffff arguing that the government would regulate it in a way that would increase the price is ridiculous if i could buy a 'pack' of marijuana cigarettes for the same price as tobacco , even while tobacco is heavily taxed , that would be awesome and very very cheap have you heard the numbers that the government has been considering \? i 've heard 50 a plant for growing a single plant can procure about 6 grand worth of medicine it 's still going to be cheap 4 just because you do n't like it or how it effects other people gives you no right to make choices for others just like just because i do n't like drinking does n't mean i think everyone should be banned from drinking even if you think legalizing is not the solution the war on drugs is also not the solution a good solution might be to change the war on drugs to be the war on addiction , and then also legalize pot",-1,+1,0
marijuana,"marijuana should be legalized because it is dangerous if 'dangerous' is the over all term for anything that might shunt one from his formal , initial , eligible state of his body an imaginary state of fully functioning , flawless , ideal body structured by psychology , biology , culture and all kinds of institutions , to distinguish sanity from lunacy , health from illness , intelligence from ignorance though these are not the bad guys , of course , it 's just that marijuana does change you , it does change your body , the way you think , thus the dangerous mark is understandable the 'high' effect is an abnormal state that will never fit it with the standards in fact , it changes people so much they often consider upper spiritual intervention and skip their way to the bible , only to find \( or intentionally reinterpret \) juicy quotes of jesus puffing away these are the bad guys these people underestimate the abyss between themselves and the machine that produced the metaphors they use to explain their experience the data field of it 's effects is radically shaped by the method of learning it , thus a non user and a do user are both biased , the argument between the two always hides the law underneath it , which separates them even more the point is that some day the do user wo n't have the need of such self deceit , just like most of us manage to live without defying the meaning of life stigma dissolving is not necessary , maybe not even possible , the stigma is not a merit of either side of the coin , it is the coin itself , the need to justify and 'ok' stamping one 's inevitable position on either side demands the improvisation of rational evidence of truth once a full legalization is executed , there might be a radical separation and a birth approval for new culture , new moral , new rationalism that neutralizes the holiness around such a nihilistic notion of 'reasonable behavior' , new thought , new language , new engagement with whatever is or is not considered reality while the non user will embrace the whole coin to morph it into a monopoly of the whole opinion spectrum within the data field of marijuana study , and will create yet another standard , unifying abstainers as much as absence of activity can be conceivable as a common denominator 'users' will consider the activity as we all consider sugar , it just wo n't be considered at all","could the same happen with the legalization of same sex marriage \? i mean , once a full legalization is executed , there might be a radical separation and a birth approval for new culture , new moral , new rationalism that neutralizes the holiness around such a nihilistic notion of 'reasonable behavior' , new thought , new language , new engagement with whatever is or is not considered reality",+1,+1,1
marijuana,"no , i 've had first hand experience of what it 's like to be around people smoking marijuana it 's a bad pungent odor that can be smelled several yards away i mean when you can smell someone smoking marijuana from down the street , it 's a social issue in time even the smell gives me a bad headache maybe it 's in my head , but none of you have the right to put me through that just so that you can say you can get baked legally at least cigars and cigarettes odors dissipate fairly quickly , and their odor , while somewhat bad , are not sharp bad pungent odors that carry down the street and waft through people 's windows geez , i ca n't even have my window open sometimes on a warm summer night or a decent time in my backyard on a friday night because of my next door neighbor who does n't seem to care that the odor is very strong across the fence in my yard it 's ridiculous really not to mention , with all the problems we have with the mind altering substance called alcohol , we 'd be opening a whole new host of problems if marijuana were legalized , not to mention the public health concern i know , i know , marijuana only alters the mind and it has no harmful fumes , yeah , well , wait until it goes public and it 's everywhere , i think we 'll find , as we do with almost everything , it 's not what we assumed it would be we may even find it 's not as safe as we thought and imagine someone who happens to be very allergic to the stuff , you can smell that stuff from several yards away , and in some cases as far as football field or more if the wind is just right i have no issues with it being legalized for people to do on their own , away from the public , but that 's not what will happen is it no , what will happen is people will test their boundaries , insist that it can be smoked anywhere regardless of who is affected by it , and that will go on for a while until it 's finally brought to court , and years later legislation is finally made that says it ca n't be smoked in public places or where it causes other discomfort then people will fight that saying that there are not harmful side effects , if in fact we do n't discover any , which we wo n't at first , and they will attempt to smoke it in places where others are affected by it anyway and then we 've proven how responsible we are with legal mind altering substances by how we use alcohol some of us are while many others of us are not , and really , to legalize marijuana would mean a whole new era of legislation to control everyone that would not regard others in their use of the substance at least now , they have to regard others or risk having the police called on them","reichpride is right if you do n't like the smell , you could move , you could talk to your neighbor , or you could try something revolutionary you could ignore it !",-1,+1,0
marijuana,"alcohol brewing is not as popular as growing your own weed alcohol requires a lot of large machinery pot requires , well , a pot and the sun and some water i work out right next door to an alcohol brewing store i 've seen in the window and i do n't think too many people would have that machinery in their homes","actualy not really all you need to brew beer is a few containers in fact you can buy a beer brewing kit for roughly 30 although yes you can purchase more expensive setups the same goes for marijuana really all you need to grow weed is the ground \( because its natural , not man made like alcohol \) but if you want to spend more you could spend thousands on hydro systems",-1,+1,0
marijuana,"there are 0 deaths related to cannabis a year there are 1000 to 10000 caffeine related deaths http www jackherer com comparison html references are listed in the link \( the u s surgeon general , for one \)","caffeine \( from stress , ulcers , and triggering irregular heartbeats , etc \) jack herer does n't believe this himself i would bet !",+1,-1,0
marijuana,comparing marijuana to meth is stupid,concise and factual beautifully executed as well there zombee !,+1,+1,1
marijuana,"that point of view is very scary you think the government should be able to control your personal life even when your minding your own business and hurting no one and yet also allow big corporations to push substances more deadly than marijuana on consumers \( alcohol , tobacco , prescription drugs \) legalization is about the fact that a person should have the right to privacy and the choice to live their lives how they see fit as long as they hurt no one else consider the fact that prescription drugs have become the number one killer in these recent years people are going to get high off what is available why restrict them to things that are more dangerous and why criminalize people who choose to use natural herbs instead of stuff created in laboratories last i checked america was a country of liberty and freedom but i guess that does n't mean the same thing in this last century the founding fathers did n't want to have some central government dictating the citizen 's daily lives it is supposed to be a government by the people and for the people and most importantly under the law of the constitution people do n't want anything they do n't deserve they only want the one thing supposedly guaranteed in this country freedom now if you think its mindless self indulgence to want freedom than you must be a fascist or a communist or maybe just confused and controlled regardless i pity you","what is truly pitiful is that one could find pity and fear in what you do not know i use your post as supporting evidence now , if you 're realistically thinking about this issue , and not in imagination land , you would respect my point of view as a faction of the democratic comity i am a citizen of these united states of america , and i know what that means i personally have no concern about the drug itself and i am fully aware that cigarettes and alcohol are more dangerous , but legal when i say that i am opposed to the legalization of marijuana , what i mean is for recreational use medicinal use is fine for the few drugs on the market that marijuana could \( realistically \) replace also , i actually advocate the use of hemp and wish america would get with the program , i know the benefits of hemp cloths and hemp oils what i do n't like about weed , is what it does to people , and i am sure this is the reason it has been made illegal and mainly , why it has stayed illegal i have seen the original arguments against it 's recreational use , and i think that is absurd , it does n't make you crazy , it does n't make you blood thirsty , etc if you look at society as a whole , we already have a few cancers at work alcohol use , which with it brings tons of social deviance because it 's a mind altering drug cigarettes , for the economy are bad , because those who smoke are hopelessly addicted and will spend money on cigarettes before spending it on things that they should buy , like food or clothes do we really , at this point need another \? for people who do n't drink , and for people who do n't smoke cigarettes \? like i said , think about it realistically what is government for \? why is a government needed at all , i mean , what is the main single duty of a government \? \? \? it is to secure domestic peace , before anything else , that is what a government does the people within the government agree to be controlled for peace if someone steps out of line , because they have agreed to live under this government , are held to the same rules as the next no one steps out of line , and we have a perfectly paired society to it 's government unfortunately we , as humans , cannot have this so if the government only really exists to secure domestic peace , yet we already have a number of drugs out there , why should we have another to complicate things with also , you have to imagine that weed is legal no more will people feel the need to be home when stoned they might as well get stoned in public like drinking , especially if it were made illegal , people would take their beer home with them , and drink there , most people do , stay home and drink if it were illegal , you would n't see drunk people as much now would you \? i highly doubt you would marijuana , i logically think , would be more addicting than tobacco and alcohol combined if it were made legal and then integrated into popular culture , as tobacco is you get more for less , with less consequences what a dream , right \? i mean , if i am opposed to the legalization , yet i would still do it if it were , does n't that mean something \? \? \? it 's something that i do n't want to deal with , and i think a lot of people would agree with me on this if it were legalized , it would only get worse that 's really all i can say for now , and sorry if it was n't enough to satisfy your lack of understanding i would like to advise you that ad hominen arguments are not welcome here you are on a website that allows you to share ideas and opinions do not attack people for their opinions because , if you think that denying the legalization of marijuana is not american , you are doing the greater evil by suppressing the voices of the citizens that this democracy represents by using childish and petty insults",+1,-1,0
marijuana,"weed is already legal in other countries if you do n't agree with this policy of american law , then gtfo and go somewhere that suits your needs better the reason most people want to live in america is because we have amazing policies and laws that not many other countries have so if you are going to make a fuss over a stupid thing like this , then just gtfo of america and move to somewhere in europe , south america , or mexico","seriously ! who the hell would vote this down \? ! it is human nature to bitch and moan about what they do n't like about where they are live plus it is pointless to start a revolution about something banned for a reason ! the reason mexicans are migrating to america is because we fucking rule ! so like altarion said if you do n't agree with american law , then gtfo or stfu !",-1,-1,1
marijuana,"well , yes , people still do those things do n't people still murder other people \? do n't people still embezzle money \? all this still happens , but because it is illegal , it takes place less often do n't people still sell marijuana and do n't people still smoke it \? yes , they do it 's just much more dangerous and expensive to do so because it 's illegal i believe the core of our disagreement here seems to be that we have opposing viewpoints on marijuana alone , whereas you seem to think of it as something bad some kind of scourge of society i do n't see it that way there has been endless debate over whether or not marijuana is harmful , and i choose to believe it 's really not that bad either way , it should be a level minded individual 's choice to smoke marijuana , just like it 's their choice if they wish to smoke cigarettes or drink alcohol , both very destructive substances , yet still legal my core belief is that it should be the individual 's choice whether to do something or not although there is some small chance that you are not calling me a pothead , let 's get something straight i 've never smoked marijuana , i 've never done any other drug , i do n't drink alcohol , i do n't smoke cigarettes , and to be honest , i really do n't plan on doing any of the above i 've made it thus far without them , and i do n't have any real reason to start now so , because of this , i can say that i have reasoning beyond what is simply personally more convenient the war on marijuana , not all drugs , but marijuana , sucks up so much federal , state , and local money could n't this money be better spent enforcing the other laws , say , the ones that keep people under the influence off the roads \? or maybe we could put this money towards something we can all enjoy , like lowering taxes there are just better ways to spend our money you make good points , and i understand what you are getting at , i just wholeheartedly disagree","ok that is fine , good explanations but if they legalize weed and see how much of a problem it becomes then make it illegal again , it will only make things worse remember prohibition \? i 've never done any drugs myself , sure i 've drank my share of alcohol and i'm not even of age to do so , but i'm not a drunk and i was n't calling you a pothead , i was saying it in general i just feel it 'll cause more problems in the long run with people becoming addicted to it and needing help to get off of it and as far as it goes for medicinal purposes , marijuana does not cure anything in which many people try and use that excuse because they think it does it is for the sole purpose of numbing the pain in cancer patients in which they can switch to other alternatives and also making patients hungry so they eat more and gain weight on their sick bodies",+1,-1,0
marijuana,"1 weed is not physiologically addictive , as opposed to say tobacco 2 you ca n't od on weed like you can with alcohol you have to eat like four pounds of it or something 3 it has little to no long term negative effects \( decreases in short term memory attention span for people smoking once a day for like 30 years \) 4 although obama recently dismissed the idea , weed would be good for the economy you tax it , people buy it , the government makes bank 5 weed helps you think in new ways what 's wrong with that \? 6 mexico is imploding right now because of drug cartels whose main cash crop is weed one of the best arguments i 've heard made is that weed is no worse than alcohol or tobacco no matter what else , if that 's true , then there is no reason for weed not to also be legal sure people can become psychologically addicted to weed , but they can get addicted to alcohol , cigarettes , gambling just as easily all of which are already legal","marijuana can prevent lung cancer lung cells have a part of their dna that serves as a self destruct mechanism , so new ones can grow in tobacco destroys this sequence , so cells will keep replicating without self destructing marijuana just kills the cell outright instead of messing up its dna , so it 's not only less harmful , it can prevent a bit of the damage tobacco does cuts tumor growth by half in mice",+1,+1,1
marijuana,"ok that is fine , good explanations but if they legalize weed and see how much of a problem it becomes then make it illegal again , it will only make things worse remember prohibition \? i 've never done any drugs myself , sure i 've drank my share of alcohol and i'm not even of age to do so , but i'm not a drunk and i was n't calling you a pothead , i was saying it in general i just feel it 'll cause more problems in the long run with people becoming addicted to it and needing help to get off of it and as far as it goes for medicinal purposes , marijuana does not cure anything in which many people try and use that excuse because they think it does it is for the sole purpose of numbing the pain in cancer patients in which they can switch to other alternatives and also making patients hungry so they eat more and gain weight on their sick bodies","people do n't use marijuana to cure anything , just in the same way we do n't use aspirin or any other painkiller , or most medicines , to cure anything , as most medicines are used to treat the symptoms until the ailment goes away , or , if it never does , to make life a bit more bearable prohibition did n't work for a reason people do n't take too well to getting their freedoms taken away alcohol was part of the national culture while marijuana is not part of our national culture , we would still be better off making it legal",-1,+1,0
marijuana,"can i just add sumtin here \? can you imagine your kids smoking marijane \? just look how many uses it while its still illegal and what more if it will be legalized it maybe healthy in any other way but everything that is taken or done 'too much' or lets just say anything that can lead to addiction or be abusive is not healthy anymore its actually could lead to death and crimes and marijuana or cannabis is still in the classification of prohibited drugs a recent study by the canadian government found cannabis contained more toxic substances than tobacco smoke , it should remain illegal","i really do n't care one way or another i mean , it 's not like a mess with it as far as the kids , it 's a parent 's responsibility to instill the ability to make good choices on their children i have two daughters i would n't expect the government to make having sex illegal just so that my girls do n't end up pregnant it 's my responsibility to teach them , keep them from getting pregnant and deal with the aftermath if i fail in my responsibility",-1,-1,1
